kepoi_name,kepid,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_prad,koi_depth,koi_time0bk
"K06842.01",7200102,,"FALSE POSITIVE","FALSE POSITIVE",14.665759784,67.17,336981,139.5741023
"K06843.01",7200225,,"FALSE POSITIVE","FALSE POSITIVE",0.566780836,0.75,60.9,131.8749
"K06844.01",7200301,,"FALSE POSITIVE","FALSE POSITIVE",0.566791802,0.66,49.3,131.81736
"K06845.01",7203179,,"FALSE POSITIVE","FALSE POSITIVE",2.245738777,99.05,483487,133.2650421
"K06956.01",8039925,,"FALSE POSITIVE","FALSE POSITIVE",20.2594232,1.23,82.6,141.4275
"K06958.01",8081389,,"FALSE POSITIVE","FALSE POSITIVE",1.489442254,115.45,417901,132.0042975
"K06959.01",8088354,,"FALSE POSITIVE","FALSE POSITIVE",2.897829967,54.35,163091,132.6047388
"K06961.01",8094140,,"FALSE POSITIVE","FALSE POSITIVE",0.706428634,47.64,372128,132.1461749
"K07068.01",8610483,,"FALSE POSITIVE","FALSE POSITIVE",48.79936881,67.36,324547,160.196299
"K07070.01",8618226,,"FALSE POSITIVE","FALSE POSITIVE",5.882036054,119.09,238518,131.7687637
"K07071.01",8621026,,"FALSE POSITIVE","FALSE POSITIVE",4.059428737,67.38,245217,133.1885651
"K07075.01",8690001,,"FALSE POSITIVE","FALSE POSITIVE",19.35954117,101.44,386979,134.25201
"K07176.01",9468296,,"FALSE POSITIVE","FALSE POSITIVE",5.748815953,26.94,11657,132.28021
"K07177.01",9474222,,"FALSE POSITIVE","FALSE POSITIVE",13.691790011,49.2,97563.5,133.7914664
"K07178.01",9474969,,"FALSE POSITIVE","FALSE POSITIVE",21.570508432,63.68,134176,151.7931354
"K07181.01",9509207,,"FALSE POSITIVE","FALSE POSITIVE",14.199840087,85.76,214604,135.748091
"K07183.01",9520700,,"FALSE POSITIVE","FALSE POSITIVE",2.136834989,66.59,346183,133.617975
"K07293.01",10189523,,"FALSE POSITIVE","FALSE POSITIVE",1.013922622,31.98,34957,132.414157
"K07294.01",10198109,,"FALSE POSITIVE","FALSE POSITIVE",17.918743061,56.94,118355,146.3929572
"K07295.01",10208759,,"FALSE POSITIVE","FALSE POSITIVE",2.287515702,86.76,358575,132.3567704
"K07296.01",10214328,,"FALSE POSITIVE","FALSE POSITIVE",659.2907,4.66,338.1,254.33
"K07297.01",10215422,,"FALSE POSITIVE","FALSE POSITIVE",24.847087207,52.38,317670,154.1275658
"K07299.01",10258558,,"FALSE POSITIVE","FALSE POSITIVE",20.867855659,53.53,82601.4,136.4038679
"K00545.01",11972666,,"FALSE POSITIVE","FALSE POSITIVE",1.09173174,1.07,186.9,170.37724
"K07402.01",11027722,,"FALSE POSITIVE","FALSE POSITIVE",0.678137665,30.37,885,132.138369
"K07403.01",11029877,,"FALSE POSITIVE","FALSE POSITIVE",2.069415479,55.45,16188.3,132.645356
"K07405.01",11071207,,"FALSE POSITIVE","FALSE POSITIVE",8.04963472,95.98,279647,138.6541935
"K07406.01",11073223,,"FALSE POSITIVE","FALSE POSITIVE",11.578946873,58.32,299739,131.7977742
"K07407.01",11076279,,"FALSE POSITIVE","FALSE POSITIVE",1.47258471,123.25,224011,132.92769
"K07508.01",12022718,,"FALSE POSITIVE","FALSE POSITIVE",4.627775175,32.62,5675.1,133.390355
"K07511.01",12071006,,"FALSE POSITIVE","FALSE POSITIVE",6.096030635,406.97,901661,135.0308909
"K07512.01",12105785,,"FALSE POSITIVE","FALSE POSITIVE",31.953038766,47.96,17703.4,142.708054
"K07514.01",12157983,,"FALSE POSITIVE","FALSE POSITIVE",0.577844035,18.93,320.4,131.88058
"K07515.01",12164751,,"FALSE POSITIVE","FALSE POSITIVE",2.630090609,83.5,516932,132.224741
"K07654.01",3353454,,"FALSE POSITIVE","FALSE POSITIVE",1.6911935,6.36,2801,132.93323
"K07655.01",3439126,,"FALSE POSITIVE","FALSE POSITIVE",2.9761504,1.02,259.5,132.9276
"K07656.01",3448456,,"FALSE POSITIVE","FALSE POSITIVE",0.776950288,1.72,396,132.0396
"K07657.01",3531231,,"FALSE POSITIVE","FALSE POSITIVE",62.060783,2.11,472.9,134.4944
"K07658.01",3542542,,"FALSE POSITIVE","FALSE POSITIVE",3.47148164,0.85,122.7,133.7138
"K07659.01",3644631,,"FALSE POSITIVE","FALSE POSITIVE",358.96247,2.37,670.8,295.9933
"K07761.01",6069674,,"FALSE POSITIVE","FALSE POSITIVE",495.71095,4.41,443.1,450.0348
"K07763.01",6113752,,"FALSE POSITIVE","FALSE POSITIVE",406.45737,1.96,284.2,230.8834
"K07766.01",6147851,,"FALSE POSITIVE","FALSE POSITIVE",3.06026014,0.83,59.9,132.762
"K07768.01",6187888,,"FALSE POSITIVE","FALSE POSITIVE",0.789171236,0.69,73.4,132.12333
"K07866.01",8110758,,"FALSE POSITIVE","FALSE POSITIVE",0.518071538,42.1,2195.5,131.92715
"K07867.01",8112324,,"FALSE POSITIVE","FALSE POSITIVE",0.575925434,38.24,137404,131.92458
"K07868.01",8126531,,"FALSE POSITIVE","FALSE POSITIVE",513.42784,14.87,523.2,174.3904
"K07869.01",8179286,,"FALSE POSITIVE","FALSE POSITIVE",11.4132144,1.03,76.4,140.11988
"K07871.01",8197767,,"FALSE POSITIVE","FALSE POSITIVE",1.247121237,18.39,966.7,132.39461
"K07969.01",9851983,,"FALSE POSITIVE","FALSE POSITIVE",1.456383399,52.87,212.2,132.71661
"K07971.01",9899216,,"FALSE POSITIVE","FALSE POSITIVE",1.33259003,0.69,11.9,132.0133
"K07972.01",9899256,,"FALSE POSITIVE","FALSE POSITIVE",1.33254024,0.59,35.8,132.0784
"K07973.01",9899345,,"FALSE POSITIVE","FALSE POSITIVE",1.33199285,,,132.6475215
"K07974.01",9899621,,"FALSE POSITIVE","FALSE POSITIVE",1.33255492,0.92,66.6,132.048
"K07975.01",9899623,,"FALSE POSITIVE","FALSE POSITIVE",1.33259095,1.14,105.5,132.0329
"K08073.01",12004656,,"FALSE POSITIVE","FALSE POSITIVE",2.52123022,9.68,145.9,132.8709
"K08074.01",12008916,,"FALSE POSITIVE","FALSE POSITIVE",47.4314857,8.83,172.8,174.6547
"K08075.01",12021943,,"FALSE POSITIVE","FALSE POSITIVE",6.0962602,0.62,30.4,134.9875
"K08171.01",8815031,,"FALSE POSITIVE","FALSE POSITIVE",472.6038,2.28,672,515.577
"K08172.01",8821936,,"FALSE POSITIVE","FALSE POSITIVE",371.51852,2.28,263,317.6836
"K08173.01",8832676,,"FALSE POSITIVE","FALSE POSITIVE",323.66542,1.58,1178,204.2147
"K08175.01",9075882,,"FALSE POSITIVE","FALSE POSITIVE",367.01607,2.46,738.6,181.8404
"K08176.01",9084832,,"FALSE POSITIVE","FALSE POSITIVE",568.08251,2.14,508.3,254.65449
"K08271.01",8008913,,"FALSE POSITIVE","FALSE POSITIVE",34.9989085,1.65,427.1,160.32308
"K08273.01",8108450,,"FALSE POSITIVE","FALSE POSITIVE",386.78734,2.34,743.7,354.9326
"K08274.01",8293631,,"FALSE POSITIVE","FALSE POSITIVE",449.557346,55.33,1193.1,142.8226
"K06612.01",5653126,,"FALSE POSITIVE","FALSE POSITIVE",38.49536985,124.34,93327,152.84943
"K06612.02",5653126,,"FALSE POSITIVE","FALSE POSITIVE",2.404483552,0.48,0.8,133.170974
"K06613.01",5686974,,"FALSE POSITIVE","FALSE POSITIVE",4.18224416,1.07,57.2,134.0885
"K06614.01",5696909,,"FALSE POSITIVE","FALSE POSITIVE",0.643002821,36.82,2671.5,131.689685
"K06616.01",5700330,,"FALSE POSITIVE","FALSE POSITIVE",53.220416998,55.22,72895.3,138.5798799
"K06725.01",6523216,,"FALSE POSITIVE","FALSE POSITIVE",14.313157391,34.98,21566.9,138.2205171
"K06726.01",6531485,,"FALSE POSITIVE","FALSE POSITIVE",0.676990194,37.5,20505.9,131.8017098
"K06728.01",6543682,,"FALSE POSITIVE","FALSE POSITIVE",1.195516859,75.54,513813,132.302869
"K06729.01",6545018,,"FALSE POSITIVE","FALSE POSITIVE",1.995728294,45.2,251876,132.839699
"K06730.01",6548447,,"FALSE POSITIVE","FALSE POSITIVE",10.768391927,52.8,107382,137.679347
"K06846.01",7203194,,"FALSE POSITIVE","FALSE POSITIVE",2.24572117,0.74,48.2,133.26678
"K06847.01",7204073,,"FALSE POSITIVE","FALSE POSITIVE",0.566801906,0.55,89.7,131.79673
"K06848.01",7212722,,"FALSE POSITIVE","FALSE POSITIVE",2.316171991,49.53,251484,132.311636
"K06850.01",7280953,,"FALSE POSITIVE","FALSE POSITIVE",0.56680208,,,131.7056
"K06851.01",7281217,,"FALSE POSITIVE","FALSE POSITIVE",0.566810701,1.49,200,131.80761
"K06962.01",8094221,,"FALSE POSITIVE","FALSE POSITIVE",10.8632531,19.93,188.2,141.6569
"K06963.01",8097825,,"FALSE POSITIVE","FALSE POSITIVE",1.46842648,40.3,150998,132.165432
"K06964.01",8098300,,"FALSE POSITIVE","FALSE POSITIVE",4.305917719,71.49,361389,132.3501939
"K06965.01",8098515,,"FALSE POSITIVE","FALSE POSITIVE",1.28659726,,,132.1114
"K06967.01",8104436,,"FALSE POSITIVE","FALSE POSITIVE",2.535389624,16.24,418.1,133.38659
"K07077.01",8700506,,"FALSE POSITIVE","FALSE POSITIVE",43.797829003,93.43,415020,172.60192
"K07078.01",8701327,,"FALSE POSITIVE","FALSE POSITIVE",4.254417651,133.79,294547,133.8376474
"K00529.01",10068030,,"FALSE POSITIVE","FALSE POSITIVE",2.023123903,2.87,1288.9,170.513161
"K07079.01",8711548,,"FALSE POSITIVE","FALSE POSITIVE",18.778162159,127.57,488408,149.6776416
"K07081.01",8719897,,"FALSE POSITIVE","FALSE POSITIVE",1.575710265,246.75,173954,131.692741
"K07184.01",9529294,,"FALSE POSITIVE","FALSE POSITIVE",2.51690133,0.97,59.6,133.49353
"K07185.01",9529856,,"FALSE POSITIVE","FALSE POSITIVE",37.482223878,114.14,28976.8,155.8400132
"K07186.01",9536048,,"FALSE POSITIVE","FALSE POSITIVE",3.71186243,0.95,53.9,132.6486
"K07187.01",9540450,,"FALSE POSITIVE","FALSE POSITIVE",1.077358008,70.64,311051,131.600551
"K07188.01",9540675,,"FALSE POSITIVE","FALSE POSITIVE",3.55643514,0.75,45.8,133.5696
"K07189.01",9541163,,"FALSE POSITIVE","FALSE POSITIVE",0.5366497,0.92,105.4,131.71771
"K07190.01",9541567,,"FALSE POSITIVE","FALSE POSITIVE",1.12284501,,,131.671908
"K07300.01",10264202,,"FALSE POSITIVE","FALSE POSITIVE",0.517573708,37.02,87205,131.5161551
"K07302.01",10268809,,"FALSE POSITIVE","FALSE POSITIVE",24.70932686,25.1,29265,138.996552
"K07303.01",10274244,,"FALSE POSITIVE","FALSE POSITIVE",13.68369259,30.6,185514,135.2108067
"K07304.01",10275887,,"FALSE POSITIVE","FALSE POSITIVE",9.726748645,277.38,393412,139.4774644
"K07307.01",10292465,,"FALSE POSITIVE","FALSE POSITIVE",1.35337091,26.69,104562,131.936954
"K07308.01",10294608,,"FALSE POSITIVE","FALSE POSITIVE",1.854491777,63.08,383431,132.4915806
"K07409.01",11124509,,"FALSE POSITIVE","FALSE POSITIVE",4.446459958,36.15,5663.8,135.730111
"K07412.01",11144439,,"FALSE POSITIVE","FALSE POSITIVE",0.609125246,0.96,139.2,132.08281
"K07516.01",12217907,,"FALSE POSITIVE","FALSE POSITIVE",43.204596783,43.15,202488,146.5978539
"K07517.01",12251779,,"FALSE POSITIVE","FALSE POSITIVE",14.844240386,28.97,83412.4,134.2337694
"K07518.01",12268220,,"FALSE POSITIVE","FALSE POSITIVE",4.42158021,188.89,61032,134.395447
"K07519.01",12302391,,"FALSE POSITIVE","FALSE POSITIVE",25.321698729,56.62,119590,139.687525
"K07521.01",12306808,,"FALSE POSITIVE","FALSE POSITIVE",37.878483588,46.42,222232,138.128618
"K07521.02",12306808,,"FALSE POSITIVE","FALSE POSITIVE",7.334073405,1.42,326.9,137.1334748
"K07660.01",3644738,,"FALSE POSITIVE","FALSE POSITIVE",358.96844,2.7,807.8,295.8289
"K07661.01",3645282,,"FALSE POSITIVE","FALSE POSITIVE",0.673684895,0.7,51.1,131.61938
"K07663.01",3663141,,"FALSE POSITIVE","FALSE POSITIVE",2.31894284,0.87,66.5,132.9696
"K07664.01",3732972,,"FALSE POSITIVE","FALSE POSITIVE",1.540398683,12.65,73,131.99063
"K07665.01",3750350,,"FALSE POSITIVE","FALSE POSITIVE",319.30633,1.26,155.2,221.3106
"K07666.01",3751231,,"FALSE POSITIVE","FALSE POSITIVE",0.570953851,1.01,76.1,131.5725
"K07769.01",6190535,,"FALSE POSITIVE","FALSE POSITIVE",3.652810043,0.89,119.4,134.7903032
"K07770.01",6198256,,"FALSE POSITIVE","FALSE POSITIVE",3.54828691,1.69,70.9,131.83563
"K07771.01",6199716,,"FALSE POSITIVE","FALSE POSITIVE",0.805267592,1.35,146.6,132.09128
"K07772.01",6205566,,"FALSE POSITIVE","FALSE POSITIVE",3.7228679,0.74,52.1,134.635
"K07872.01",8210370,,"FALSE POSITIVE","FALSE POSITIVE",153.725848,259.36,5257.7,284.07258
"K07874.01",8231299,,"FALSE POSITIVE","FALSE POSITIVE",0.562273947,0.73,67,131.52433
"K07876.01",8245108,,"FALSE POSITIVE","FALSE POSITIVE",0.579108481,0.42,68.4,131.7753
"K07877.01",8260269,,"FALSE POSITIVE","FALSE POSITIVE",6.70995253,1.1,86,134.02352
"K07977.01",9912977,,"FALSE POSITIVE","FALSE POSITIVE",0.9439372,88.91,279437,131.8207372
"K07979.01",9941425,,"FALSE POSITIVE","FALSE POSITIVE",1.075158342,20.09,30.2,131.7092
"K07980.01",9959368,,"FALSE POSITIVE","FALSE POSITIVE",1.33255801,0.62,48.7,132.0631
"K07981.01",9959765,,"FALSE POSITIVE","FALSE POSITIVE",1.33250451,0.62,27.4,132.1018
"K08079.01",12419303,,"FALSE POSITIVE","FALSE POSITIVE",0.608074963,1.15,117.5,131.66689
"K08080.01",12453855,,"FALSE POSITIVE","FALSE POSITIVE",0.559643825,27.21,1812.6,131.517134
"K08081.01",12459808,,"FALSE POSITIVE","FALSE POSITIVE",0.502446098,0.43,11.4,131.9359
"K08083.01",12644020,,"FALSE POSITIVE","FALSE POSITIVE",234.524445,2.33,876,346.4227
"K08084.01",2010152,,"FALSE POSITIVE","FALSE POSITIVE",317.74527,2.1,206.6,205.9582
"K08177.01",9093859,,"FALSE POSITIVE","FALSE POSITIVE",3.0447752,0.68,74.9,132.3975
"K08178.01",9114508,,"FALSE POSITIVE","FALSE POSITIVE",256.45616,9.44,17283,141.7586
"K08179.01",9216810,,"FALSE POSITIVE","FALSE POSITIVE",138.62902498,,,235.3730333
"K08181.01",9340460,,"FALSE POSITIVE","FALSE POSITIVE",388.519605,2.3,151.2,352.2898
"K08182.01",9409493,,"FALSE POSITIVE","FALSE POSITIVE",60.049737,28.92,16650,158.5226
"K08278.01",8873674,,"FALSE POSITIVE","FALSE POSITIVE",172.280975,1.6,313.8,216.0303
"K08281.01",9209808,,"FALSE POSITIVE","FALSE POSITIVE",244.547128,1.74,587,133.3618
"K06620.01",5725851,,"FALSE POSITIVE","FALSE POSITIVE",1.140133012,126.77,223.2,132.34077
"K06621.01",5731312,,"FALSE POSITIVE","FALSE POSITIVE",7.946367138,36.01,278086,135.0947711
"K06622.01",5735878,,"FALSE POSITIVE","FALSE POSITIVE",16.832079803,61.35,48374.6,133.1746947
"K06623.01",5736461,,"FALSE POSITIVE","FALSE POSITIVE",7.346159047,44.48,121807,136.8912771
"K06624.01",5737869,,"FALSE POSITIVE","FALSE POSITIVE",26.2402438,1.16,174,151.5242
"K06625.01",5771589,,"FALSE POSITIVE","FALSE POSITIVE",10.738427243,6.96,1684.2,139.893962
"K06732.01",6584167,,"FALSE POSITIVE","FALSE POSITIVE",0.733724504,0.96,45.9,132.02461
"K06735.01",6591789,,"FALSE POSITIVE","FALSE POSITIVE",5.08840787,55.3,386682,134.3553111
"K06736.01",6593363,,"FALSE POSITIVE","FALSE POSITIVE",18.527824075,64.66,76231.1,139.2576071
"K06737.01",6594972,,"FALSE POSITIVE","FALSE POSITIVE",10.819169459,67.76,437142,132.9864665
"K06738.01",6595662,,"FALSE POSITIVE","FALSE POSITIVE",2.680514453,48.86,195748,132.598382
"K06852.01",7281229,,"FALSE POSITIVE","FALSE POSITIVE",0.566813319,23.19,129.1,131.78768
"K06854.01",7281399,,"FALSE POSITIVE","FALSE POSITIVE",0.566803996,0.64,141.6,131.80782
"K06856.01",7281616,,"FALSE POSITIVE","FALSE POSITIVE",0.566799927,0.77,145.1,131.83464
"K06857.01",7281699,,"FALSE POSITIVE","FALSE POSITIVE",0.566786121,0.79,81.8,131.8363
"K06858.01",7282008,,"FALSE POSITIVE","FALSE POSITIVE",0.56679797,0.65,72.6,131.841
"K06859.01",7285616,,"FALSE POSITIVE","FALSE POSITIVE",0.566802891,1.29,49.2,131.79487
"K06968.01",8111622,,"FALSE POSITIVE","FALSE POSITIVE",15.44605962,52.93,330907,145.5341274
"K06974.01",8128965,,"FALSE POSITIVE","FALSE POSITIVE",7.140373046,61.56,205256,138.008012
"K06975.01",8129189,,"FALSE POSITIVE","FALSE POSITIVE",53.647084859,142.04,219095,152.97204
"K07082.01",8736245,,"FALSE POSITIVE","FALSE POSITIVE",2.534740757,52.52,364349,133.477837
"K07083.01",8738115,,"FALSE POSITIVE","FALSE POSITIVE",37.59406667,43.08,28617.7,168.578815
"K07084.01",8739209,,"FALSE POSITIVE","FALSE POSITIVE",3.6972959,1.07,19.7,131.753
"K07085.01",8746310,,"FALSE POSITIVE","FALSE POSITIVE",6.855624762,33.93,70873,136.0224296
"K07086.01",8750094,,"FALSE POSITIVE","FALSE POSITIVE",1.12679793,21.07,227.2,132.2757
"K07087.01",8758161,,"FALSE POSITIVE","FALSE POSITIVE",0.998217563,88.64,87567.2,131.8142317
"K07191.01",9569866,,"FALSE POSITIVE","FALSE POSITIVE",1.480324075,47.81,400007,131.7556963
"K07192.01",9579192,,"FALSE POSITIVE","FALSE POSITIVE",12.08353781,50.33,43086.6,139.6155998
"K07193.01",9579789,,"FALSE POSITIVE","FALSE POSITIVE",2.17814186,0.92,127.7,132.02946
"K07196.01",9592855,,"FALSE POSITIVE","FALSE POSITIVE",0.609662423,110.14,140917,131.946514
"K07309.01",10296163,,"FALSE POSITIVE","FALSE POSITIVE",9.296746368,400.4,213838,135.6856399
"K07310.01",10330495,,"FALSE POSITIVE","FALSE POSITIVE",18.060078203,20.71,58975.4,138.611105
"K07311.01",10332789,,"FALSE POSITIVE","FALSE POSITIVE",18.74072534,35.61,125477,135.2072208
"K07312.01",10340228,,"FALSE POSITIVE","FALSE POSITIVE",0.93371313,0.69,66,131.5534
"K07313.01",10341787,,"FALSE POSITIVE","FALSE POSITIVE",0.93373716,1.14,144.9,132.46828
"K07413.01",11147276,,"FALSE POSITIVE","FALSE POSITIVE",1.566528935,49.66,92511,132.537255
"K07414.01",11154043,,"FALSE POSITIVE","FALSE POSITIVE",4.52977632,12.22,1582.2,136.1237
"K07415.01",11182260,,"FALSE POSITIVE","FALSE POSITIVE",1.291964282,10.97,28640,132.63733
"K07417.01",11198723,,"FALSE POSITIVE","FALSE POSITIVE",6.840305932,62.08,124933,137.5713643
"K07418.01",11199725,,"FALSE POSITIVE","FALSE POSITIVE",1.032967155,21.22,127.3,131.92284
"K07419.01",11200773,,"FALSE POSITIVE","FALSE POSITIVE",2.489550708,36.91,29838.9,132.044138
"K07522.01",12351927,,"FALSE POSITIVE","FALSE POSITIVE",10.116144515,17.21,58143.5,139.9824969
"K07523.01",12353633,,"FALSE POSITIVE","FALSE POSITIVE",0.684496369,1.12,28.4,131.92125
"K07524.01",12353720,,"FALSE POSITIVE","FALSE POSITIVE",1.953285321,151.56,1520.3,133.1432
"K07525.01",12356746,,"FALSE POSITIVE","FALSE POSITIVE",0.502454299,43.95,37454.3,131.9221686
"K07526.01",12356914,,"FALSE POSITIVE","FALSE POSITIVE",27.308150159,47.06,388005,143.504361
"K07669.01",3839294,,"FALSE POSITIVE","FALSE POSITIVE",137.665706,15.41,536.9,240.44616
"K07671.01",3851194,,"FALSE POSITIVE","FALSE POSITIVE",0.918510251,1.77,52.6,131.82791
"K07672.01",3852476,,"FALSE POSITIVE","FALSE POSITIVE",111.741576,6.88,238.8,166.3408
"K07777.01",6369845,,"FALSE POSITIVE","FALSE POSITIVE",27.6760342,5.15,266.8,144.9833
"K07778.01",6442602,,"FALSE POSITIVE","FALSE POSITIVE",0.56678228,0.88,146.8,131.8571
"K07779.01",6445531,,"FALSE POSITIVE","FALSE POSITIVE",1.71024931,1.2,98.6,131.6423
"K07879.01",8297017,,"FALSE POSITIVE","FALSE POSITIVE",128.208643,6.15,212.2,230.1943
"K07881.01",8345473,,"FALSE POSITIVE","FALSE POSITIVE",2.2502073,19.94,260.1,133.6127
"K00576.01",8474898,,"FALSE POSITIVE","FALSE POSITIVE",199.443024,9.3,4036,240.85148
"K07883.01",8374394,,"FALSE POSITIVE","FALSE POSITIVE",185.103836,14.63,581.4,296.7426
"K07983.01",10014875,,"FALSE POSITIVE","FALSE POSITIVE",453.64875,2.18,523.4,296.6153
"K07984.01",10031643,,"FALSE POSITIVE","FALSE POSITIVE",8.5898708,1.11,87.7,132.0161
"K07985.01",10090151,,"FALSE POSITIVE","FALSE POSITIVE",0.527698548,29.35,1579.2,131.705093
"K07987.01",10147276,,"FALSE POSITIVE","FALSE POSITIVE",0.681401611,1.07,103.6,132.18175
"K08086.01",2712825,,"FALSE POSITIVE","FALSE POSITIVE",18.384953,1.36,92.9,133.39
"K08087.01",3443582,,"FALSE POSITIVE","FALSE POSITIVE",1.085965104,29.66,10578.7,132.006611
"K08088.01",3533483,,"FALSE POSITIVE","FALSE POSITIVE",308.185801,2.12,708.7,306.2132
"K08090.01",3954211,,"FALSE POSITIVE","FALSE POSITIVE",0.594274521,8.7,4691.5,131.839508
"K08091.01",4056579,,"FALSE POSITIVE","FALSE POSITIVE",239.179477,18.27,750.9,188.47092
"K08184.01",9649205,,"FALSE POSITIVE","FALSE POSITIVE",237.26601,1.23,150.4,315.9446
"K08185.01",9771576,,"FALSE POSITIVE","FALSE POSITIVE",398.71694,21.25,893.9,481.1929
"K08186.01",9827094,,"FALSE POSITIVE","FALSE POSITIVE",241.8591,2.81,659,248.7902
"K08187.01",9837720,,"FALSE POSITIVE","FALSE POSITIVE",353.04037,1.04,239.6,258.7443
"K08188.01",9873604,,"FALSE POSITIVE","FALSE POSITIVE",522.33888,5.65,423.7,344.6934
"K08189.01",9874581,,"FALSE POSITIVE","FALSE POSITIVE",473.56314,5.39,327.4,222.9281
"K08282.01",9239670,,"FALSE POSITIVE","FALSE POSITIVE",456.55308,1.48,116.2,527.3529
"K08283.01",9388557,,"FALSE POSITIVE","FALSE POSITIVE",209.941369,14.36,477.3,268.5679
"K00603.01",2441151,,"FALSE POSITIVE","FALSE POSITIVE",2.192009479,35.9,1475.6,171.671953
"K08284.01",9532997,,"FALSE POSITIVE","FALSE POSITIVE",49.763624,2.43,412,135.0312
"K08285.01",9536836,,"FALSE POSITIVE","FALSE POSITIVE",320.347208,1.58,262.8,406.2309
"K08287.01",10010452,,"FALSE POSITIVE","FALSE POSITIVE",358.74318,2.25,760.5,150.554
"K06626.01",5781192,,"FALSE POSITIVE","FALSE POSITIVE",9.459993213,51.89,237595,138.3433458
"K06627.01",5802285,,"FALSE POSITIVE","FALSE POSITIVE",1.208524388,26.71,4759.6,131.985195
"K06628.01",5802470,,"FALSE POSITIVE","FALSE POSITIVE",3.79187443,47.49,230736,134.134368
"K06629.01",5807579,,"FALSE POSITIVE","FALSE POSITIVE",17.844323157,90.67,222364,133.6947708
"K06740.01",6606282,,"FALSE POSITIVE","FALSE POSITIVE",1.053573674,299.87,3063,132.428012
"K06741.01",6606669,,"FALSE POSITIVE","FALSE POSITIVE",0.970085646,18.65,153,132.4088
"K06742.01",6607610,,"FALSE POSITIVE","FALSE POSITIVE",63.52017525,77.1,32548.4,162.163605
"K06743.01",6610219,,"FALSE POSITIVE","FALSE POSITIVE",11.300987626,97.12,325703,801.4552005
"K06744.01",6610433,,"FALSE POSITIVE","FALSE POSITIVE",0.92098747,,,131.87056
"K06747.01",6629156,,"FALSE POSITIVE","FALSE POSITIVE",0.71538172,,,131.5505
"K06861.01",7336754,,"FALSE POSITIVE","FALSE POSITIVE",12.155241119,34.62,85531.5,133.7671874
"K06865.01",7362632,,"FALSE POSITIVE","FALSE POSITIVE",0.566811926,0.91,82.6,131.79708
"K06866.01",7365447,,"FALSE POSITIVE","FALSE POSITIVE",2.525386934,67.24,124878,133.913493
"K06867.01",7366036,,"FALSE POSITIVE","FALSE POSITIVE",0.566801506,0.62,29.5,131.7969
"K06869.01",7368103,,"FALSE POSITIVE","FALSE POSITIVE",2.182515126,128.15,114931,132.354186
"K06976.01",8143170,,"FALSE POSITIVE","FALSE POSITIVE",28.787257509,91.26,49618.4,137.094192
"K06977.01",8145789,,"FALSE POSITIVE","FALSE POSITIVE",0.835315046,30.54,16876.4,131.9570817
"K06979.01",8155584,,"FALSE POSITIVE","FALSE POSITIVE",26.0164225,61.04,41109,157.37769
"K07089.01",8767034,,"FALSE POSITIVE","FALSE POSITIVE",0.58640848,0.48,61.3,131.55583
"K07090.01",8773948,,"FALSE POSITIVE","FALSE POSITIVE",33.46947449,127.38,164608,154.008513
"K07091.01",8784288,,"FALSE POSITIVE","FALSE POSITIVE",1.827558898,118.28,314683,132.26554
"K07093.01",8807057,,"FALSE POSITIVE","FALSE POSITIVE",97.991569,1.41,126.8,134.675
"K07095.01",8822585,,"FALSE POSITIVE","FALSE POSITIVE",1.627538928,1.42,39,131.91531
"K07200.01",9597095,,"FALSE POSITIVE","FALSE POSITIVE",2.745640575,47.22,45264.7,131.707795
"K07201.01",9597854,,"FALSE POSITIVE","FALSE POSITIVE",1.287097944,0.89,106.1,132.37957
"K07202.01",9602431,,"FALSE POSITIVE","FALSE POSITIVE",3.5565617,0.52,68,133.522
"K07203.01",9602538,,"FALSE POSITIVE","FALSE POSITIVE",3.55646511,0.56,46.1,133.5549
"K07204.01",9630640,,"FALSE POSITIVE","FALSE POSITIVE",3.661895766,374.78,35477.1,132.5316735
"K07314.01",10342097,,"FALSE POSITIVE","FALSE POSITIVE",0.933735579,10.28,351.4,131.53509
"K07315.01",10345862,,"FALSE POSITIVE","FALSE POSITIVE",58.28819056,42.57,156160,135.87642
"K07316.01",10346522,,"FALSE POSITIVE","FALSE POSITIVE",3.989144446,60.26,630524,132.572437
"K07317.01",10352603,,"FALSE POSITIVE","FALSE POSITIVE",32.77897303,69.08,410080,136.182037
"K07318.01",10363300,,"FALSE POSITIVE","FALSE POSITIVE",0.934926138,58.67,131941,132.1779461
"K07321.01",10407047,,"FALSE POSITIVE","FALSE POSITIVE",0.93374699,103.98,172.1,131.52406
"K07420.01",11228612,,"FALSE POSITIVE","FALSE POSITIVE",2.980479588,70.52,375343,134.40206
"K07421.01",11232745,,"FALSE POSITIVE","FALSE POSITIVE",4.81712182,43.45,35756.4,133.10276
"K07422.01",11233911,,"FALSE POSITIVE","FALSE POSITIVE",2.479948394,35.62,150682,133.643169
"K07423.01",11234677,,"FALSE POSITIVE","FALSE POSITIVE",1.58742695,37.64,76162,131.9849807
"K07424.01",11235323,,"FALSE POSITIVE","FALSE POSITIVE",19.668404822,42.91,352808,132.523858
"K07527.01",12365000,,"FALSE POSITIVE","FALSE POSITIVE",1.262742487,134.45,15911,132.19792
"K07528.01",12365015,,"FALSE POSITIVE","FALSE POSITIVE",0.59586463,,,131.9392
